id,time,mag,magType,cdi,place,status,latitude,longitude,depth,date,lat/lon,nearby_wells,num_wells,year_month,year_month_day,nearby_eqs,eq_class
us20004y16,1454672330000,3.1,ml,2.0,"3 km ENE of Covington, Oklahoma",reviewed,36.3214,-97.5533,5.667999999999998,2016-02-05 11:38:50.000,"36.3214,-97.5533","[3504724485, 3504724404, 3504724338, 3504724219, 3510323658, 3510322731, 3504724507, 3504724590, 3508324009, 3504724611, 3504724620, 3504724621, 3504724622, 3504724652, 3504724668, 3504724582, 3504724579, 3504724903, 3504724848, 3504724818, 3504724761, 3504724729, 3510324615]",23,2016-02,2016-02-05,0,shock
us20004y2b,1454678503600,3.1,ml,1.0,"11 km ENE of Orlando, Oklahoma",reviewed,36.1753,-97.2566,7.369,2016-02-05 13:21:43.600,"36.1753,-97.2566","[3508323957, 3508322776, 3510322731, 3511922941, 3511923858, 3511923740, 3511923007, 3511901017, 3511923904, 3508323968, 3510324277, 3510324314, 3510324315, 3510324361, 3510324378, 3504724668, 3508324069, 3511923968, 3511923970, 3511923982, 3511923986, 3511924011, 3511924012, 3510324455, 3510324497, 3510324531, 3510324542, 3510324539, 3510324639, 3510324630, 3510324615, 3510324594, 3510324610, 3511924319, 3511924274, 3511924220, 3511924150, 3511924149]",38,2016-02,2016-02-05,0,shock
usc000swrs,1415828231000,3.1,ml,4.1,"6 km SW of Lamont, Oklahoma",reviewed,36.6485,-97.6016,5.37,2014-11-12 21:37:11.000,"36.6485,-97.6016","[3504724516, 3504724444, 3507123002, 3505322783, 3505322771, 3505322687, 3505322820, 3505300208, 3504724534, 3504724547, 3504724630, 3505322992, 3505323011, 3505323062, 3505323068, 3505323084, 3505323030, 3505322904, 3507124474, 3507124558, 3507124593, 3510324364, 3504724625, 3505323102, 3505323177, 3505322665, 3504724774, 3504724660, 3505323327, 3505323322, 3504724879]",31,2014-11,2014-11-12,0,parent
us20004y4k,1454688384000,3.1,ml,,"2 km NNE of Kremlin, Oklahoma",reviewed,36.57,-97.814,5.37,2016-02-05 16:06:24.000,"36.57,-97.814","[3504724528, 3504724516, 3504724444, 3505322795, 3505322771, 3505322487, 3505321839, 3504724534, 3504724547, 3505322947, 3505322992, 3505322996, 3505323011, 3505323062, 3505323030, 3505322904, 3504724625, 3505323102, 3505323252, 3505323241, 3505322665, 3504724905, 3504724876, 3504724873, 3504724849, 3504724814, 3504724809, 3504724797, 3504724774, 3504724712, 3505323327, 3505323322, 3505323402, 3504724926, 3504724879]",35,2016-02,2016-02-05,0,shock
us20004yb1,1454750027600,3.1,ml,2.0,"5 km ENE of Coyle, Oklahoma",reviewed,35.9745,-97.1806,7.74,2016-02-06 09:13:47.600,"35.9745,-97.1806","[3508121324, 3508123785, 3508123433, 3508123680, 3508123655, 3508123631, 3508323652, 3508323589, 3508323704, 3508323586, 3508323492, 3508323468, 3508323458, 3508323451, 3508323545, 3508323772, 3508323426, 3511920381, 3511923858, 3511923881, 3511923781, 3511923740, 3511923717, 3511923700, 3511923684, 3511923642, 3511901017, 3511923974, 3511923912, 3511923896, 3511923904, 3508323993, 3511923976, 3511923986, 3511924011, 3511924012, 3508124145, 3508324172, 3511924319, 3511924274, 3511924265, 3511924260, 3511924220, 3511924210, 3511924184, 3511924158, 3511924149, 3511924093]",48,2016-02,2016-02-06,0,shock
usc000sx86,1415950496800,3.1,ml,1.0,"5 km SE of Wakita, Oklahoma",reviewed,36.8442,-97.8855,4.438,2014-11-14 07:34:56.800,"36.8442,-97.8855","[3505322795, 3505322791, 3505322764, 3505322763, 3505322796, 3505322722, 3505322799, 3505322844, 3505322836, 3505322835, 3505322820, 3505322073, 3505321839, 3505322926, 3505322928, 3505322933, 3505322940, 3505322947, 3505322949, 3505322959, 3505322987, 3505322992, 3505322996, 3505322923, 3505323050, 3505323062, 3505323068, 3505323082, 3505323115, 3505322892, 3505323253, 3505323252, 3505323245, 3505323364, 3505323220, 3505323417]",36,2014-11,2014-11-14,0,shock
us20004yb3,1454750358100,3.1,ml,3.3,"5 km ENE of Coyle, Oklahoma",reviewed,35.9737,-97.1766,6.9620000000000015,2016-02-06 09:19:18.100,"35.9737,-97.1766","[3508121324, 3508123785, 3508123433, 3508123680, 3508123655, 3508123631, 3508323652, 3508323634, 3508323589, 3508323704, 3508323586, 3508323492, 3508323468, 3508323458, 3508323451, 3508323545, 3508323772, 3508323426, 3511920381, 3511923858, 3511923881, 3511923781, 3511923740, 3511923717, 3511923700, 3511923684, 3511923642, 3511901017, 3511923974, 3511923912, 3511923896, 3511923904, 3508323993, 3511923976, 3511923986, 3511924011, 3511924012, 3508124145, 3508324172, 3511924319, 3511924274, 3511924265, 3511924260, 3511924220, 3511924210, 3511924184, 3511924158, 3511924149, 3511924093]",49,2016-02,2016-02-06,0,shock
usc000tgxs,1421576246700,3.1,mb_lg,1.0,"9 km ENE of Cherokee, Oklahoma",reviewed,36.7989,-98.2708,6.002999999999999,2015-01-18 10:17:26.700,"36.7989,-98.2708","[3505322824, 3500322152, 3500322144, 3500322132, 3500322131, 3500322108, 3500322028, 3500321748, 3500322023, 3500322020, 3500322012, 3500322006, 3500322002, 3500321995, 3500321983, 3500321916, 3500321897, 3505323049, 3500322186, 3500322183, 3500322177, 3500322165, 3500322163, 3500322158, 3500322193, 3500322212, 3500322228, 3500322229, 3500322418, 3500322390, 3500322386, 3500322355, 3500322349, 3500322345, 3500322318, 3500322317, 3500322316, 3500322308, 3500322247, 3500322246, 3500322523, 3500322521, 3500322504, 3500322426, 3500322409, 3500322370, 3500322524, 3500322540, 3500322551, 3500322737, 3500322722, 3500322651, 3500322623, 3500322600, 3500322560, 3500323099, 3500323033, 3500322973, 3500322908, 3500322903, 3500322806, 3500322761, 3500322710]",63,2015-01,2015-01-18,0,shock
usc000tgs3,1421516846100,3.1,mb_lg,2.1,"5 km S of Pawnee, Oklahoma",reviewed,36.2888,-96.8061,5.0,2015-01-17 17:47:26.100,"36.2888,-96.8061","[3511704379, 3511720132, 3511923779, 3511923384, 3511923771, 3511722524, 3511723400, 3511723372, 3511722902, 3511722733, 3511722662, 3511722656, 3511722565, 3511722558, 3511723371, 3511723351, 3511923895, 3511723470, 3511723458, 3511723449, 3510324349, 3511923977, 3511923981, 3511924033, 3511924041, 3511924063, 3511723467, 3511723526, 3511723446, 3511723581, 3511723508, 3511723624]",32,2015-01,2015-01-17,0,shock
us10003xj2,1443767139700,3.1,ml,,"6 km NW of Morrison, Oklahoma",reviewed,36.3409,-97.0494,2.9560000000000004,2015-10-02 06:25:39.700,"36.3409,-97.0494","[3511700179, 3511704379, 3511701087, 3510324300, 3510324274, 3511722524, 3511723372, 3511722558, 3511723382, 3511723499, 3511723470, 3511723458, 3511723454, 3510324277, 3510324337, 3510324339, 3510324349, 3510324361, 3510324378, 3511923970, 3511923982, 3511924009, 3511924033, 3511924041, 3510324488, 3510324450, 3510324531, 3510324539, 3510324639, 3510324630, 3510324594, 3511924150]",32,2015-10,2015-10-02,0,parent
us10002n4d,1435876835000,3.1,ml,3.4,"2 km NNE of Medford, Oklahoma",reviewed,36.8242,-97.7204,4.914,2015-07-02 22:40:35.000,"36.8242,-97.7204","[3505322795, 3505322786, 3505322783, 3505322764, 3505322722, 3505322687, 3505322799, 3505322844, 3505322820, 3505322926, 3505322933, 3505322949, 3505322959, 3505322992, 3505322996, 3505323050, 3505323061, 3505323062, 3505323068, 3505323082, 3505323084, 3505323085, 3505323095, 3505323115, 3505323155, 3505322892, 3505323102, 3505323253, 3505323252, 3505323245, 3505323209, 3505322665, 3505323327, 3505323220, 3505323417]",35,2015-07,2015-07-02,0,shock
us20005gip,1460177947200,3.1,ml,4.5,"7 km N of Spencer, Oklahoma",reviewed,35.5863,-97.3896,6.792000000000002,2016-04-09 04:59:07.200,"35.5863,-97.3896","[3510920077, 3510900109, 3510920163, 3510921994, 3510920193, 3510935453, 3510922259, 3510935998, 3510937682, 3510937654, 3510922351, 3510922387, 3510935841, 3510935632, 3510922126, 3510935546]",16,2016-04,2016-04-09,0,shock
usc000svvp,1415558394700,3.1,ml,1.0,"6 km ENE of Covington, Oklahoma",reviewed,36.3306,-97.5206,5.0,2014-11-09 18:39:54.700,"36.3306,-97.5206","[3504724485, 3504724404, 3504724338, 3504724219, 3510321123, 3510322096, 3510323976, 3510323835, 3510323658, 3510322731, 3510322712, 3510300893, 3510300897, 3504724507, 3504724590, 3504724611, 3504724620, 3504724621, 3504724622, 3504724652, 3504724668, 3504724582, 3504724579, 3504724848, 3504724818, 3504724761, 3504724729, 3510324615]",28,2014-11,2014-11-09,0,shock
usc000tf2l,1421115025200,3.1,ml,2.0,"3 km N of Meridian, Oklahoma",reviewed,35.8755,-97.2394,6.577000000000001,2015-01-13 02:10:25.200,"35.8755,-97.2394","[3508102053, 3508121324, 3508123785, 3508123361, 3508123291, 3508123432, 3508123433, 3508123495, 3508123680, 3508123655, 3508123631, 3508323652, 3508323634, 3508323592, 3508323589, 3508323704, 3508323586, 3508323524, 3508323492, 3508323468, 3508323458, 3508323451, 3508323545, 3508323772, 3508323426, 3510920163, 3510922171, 3511920381, 3511923858, 3511923781, 3511923717, 3511923700, 3511923684, 3511923642, 3511923912, 3508323993, 3508324032, 3508124145, 3508324290, 3511924260, 3511924220]",41,2015-01,2015-01-13,0,parent
usc000svxf,1415585490300,3.1,ml,2.0,"7 km NW of Perkins, Oklahoma",reviewed,36.0242,-97.093,4.74,2014-11-10 02:11:30.300,"36.0242,-97.09299999999999","[3508121324, 3508123785, 3508123655, 3508323704, 3508323586, 3508323492, 3508323451, 3508323426, 3511921412, 3511922920, 3511922725, 3511920381, 3511922941, 3511923866, 3511923858, 3511923881, 3511923781, 3511923740, 3511923717, 3511923700, 3511923684, 3511923642, 3511923007, 3511901017, 3511923940, 3511923974, 3511923925, 3511923912, 3511923896, 3511923898, 3508124103, 3508323993, 3511923976, 3511923986, 3511924009, 3511924012, 3511924020, 3511924035, 3510324497, 3508124145, 3511924319, 3511924274, 3511924265, 3511924260, 3511924210, 3511924184, 3511924183, 3511924158, 3511924150, 3511924149, 3511924095, 3511924093, 3511924071, 3511924056, 3511924029]",55,2014-11,2014-11-10,0,shock
usc000tgdp,1421415691600,3.1,ml,1.0,"5 km NW of Quinlan, Oklahoma",reviewed,36.4888,-99.0853,7.684,2015-01-16 13:41:31.600,"36.4888,-99.0853",[3515323010],1,2015-01,2015-01-16,0,shock
us10003men,1444382032900,3.1,ml,2.2,"5 km S of Cushing, Oklahoma",reviewed,35.9355,-96.7741,3.565,2015-10-09 09:13:52.900,"35.9355,-96.7741","[3503728644, 3503728759, 3503728748, 3503736202, 3503730210, 3503720806, 3503720971, 3503716484, 3503716453, 3503723616, 3503723596, 3503721143, 3503721033, 3503722031, 3508123894, 3508124029, 3508123345, 3511921412, 3511922725, 3511921090, 3511920916, 3511923856, 3511923843, 3503701808, 3511923946, 3511930407, 3511923926, 3511923925, 3511923911, 3511923898, 3508124103, 3508101441, 3503720634, 3503729101, 3508124132, 3508124127, 3511923997, 3503729201, 3503729186, 3503729174, 3508124148, 3511924308, 3511924301, 3511924269, 3511924256, 3511924193, 3511924183, 3511924095, 3511924071, 3511924056]",50,2015-10,2015-10-09,0,shock
usc000tfyn,1421308048100,3.1,mb_lg,1.0,"7 km W of Jefferson, Oklahoma",reviewed,36.715,-97.8734,5.58,2015-01-15 07:47:28.100,"36.715,-97.8734","[3505322795, 3505322791, 3505322771, 3505322487, 3505322901, 3505322844, 3505322836, 3505322820, 3505322073, 3505321839, 3505322928, 3505322933, 3505322940, 3505322947, 3505322959, 3505322963, 3505322987, 3505322992, 3505322996, 3505322923, 3505323011, 3505323062, 3505323068, 3505323082, 3505323115, 3505323030, 3505322904, 3505322892, 3505323253, 3505323252, 3505323245, 3505323241, 3505322665, 3504724876, 3504724849, 3504724809, 3504724797, 3504724712, 3505323327, 3505323220, 3505323402, 3504724926]",42,2015-01,2015-01-15,0,shock
usc000trbc,1424295407400,3.1,ml,1.0,"4 km NE of Hunter, Oklahoma",reviewed,36.5993,-97.6289,5.0,2015-02-18 21:36:47.400,"36.5993,-97.6289","[3504724516, 3504724444, 3504724219, 3505322771, 3505300208, 3504724507, 3504724534, 3504724547, 3504724630, 3505322992, 3505323011, 3505323062, 3505323030, 3505322904, 3507124558, 3510324364, 3504724625, 3504724582, 3505323102, 3505323177, 3505323241, 3505322665, 3504724873, 3504724774, 3504724660, 3505323327, 3505323322, 3504724879]",28,2015-02,2015-02-18,0,shock
usc000tfhw,1421199756000,3.1,ml,1.0,"6 km ENE of Covington, Oklahoma",reviewed,36.3318,-97.516,7.158,2015-01-14 01:42:36.000,"36.3318,-97.516","[3504724404, 3504724338, 3504724219, 3510321123, 3510322096, 3510323976, 3510323835, 3510323658, 3510322731, 3510322712, 3510300893, 3510300897, 3504724507, 3504724590, 3504724611, 3504724620, 3504724621, 3504724622, 3504724652, 3504724668, 3504724582, 3504724579, 3504724848, 3504724818, 3504724761, 3504724729, 3510324615]",27,2015-01,2015-01-14,0,shock
usc000tfh9,1421196387600,3.1,mb_lg,2.0,"6 km SSW of Deer Creek, Oklahoma",reviewed,36.7537,-97.5552,5.0,2015-01-14 00:46:27.600,"36.7537,-97.5552","[3507123002, 3507124386, 3505322783, 3505322454, 3505322687, 3505322799, 3505322820, 3505300208, 3507101855, 3505322209, 3505322933, 3505323061, 3505323062, 3505323068, 3505323084, 3505323155, 3507124558, 3507124576, 3507124593, 3505323102, 3505323177, 3505323209, 3505322665, 3505323327, 3505323322]",25,2015-01,2015-01-14,0,shock
us70003ef7,1556599885095,3.1,mwr,4.1,"9 km ESE of Jefferson, Oklahoma",reviewed,36.6971,-97.6852,2.95,2019-04-30 04:51:25.095,"36.6971,-97.6852","[3504724516, 3504724444, 3505322795, 3505322783, 3505322771, 3505322687, 3505322799, 3505322844, 3505322820, 3505300208, 3505322933, 3505322947, 3505322959, 3505322992, 3505322996, 3505323011, 3505323061, 3505323062, 3505323068, 3505323082, 3505323084, 3505323115, 3505323030, 3505322904, 3504724625, 3505323102, 3505323177, 3505323252, 3505323245, 3505323241, 3505322665, 3505323327, 3505323322, 3504724879]",34,2019-04,2019-04-30,0,shock
us1000j91d,1551399323350,3.1,mb_lg,3.8,"11 km NW of Edmond, Oklahoma",reviewed,35.7312,-97.566,5.0,2019-03-01 00:15:23.350,"35.7312,-97.566","[3508323943, 3501723998, 3501723786, 3510921994, 3510920193, 3510922387, 3508324026, 3508323995, 3508324032, 3508324112, 3508324160, 3510922126]",12,2019-03,2019-03-01,0,shock
us1000629w,1468107272200,3.1,ml,2.0,"4 km S of Meridian, Oklahoma",reviewed,35.8041,-97.2429,6.53,2016-07-09 23:34:32.200,"35.8041,-97.2429","[3508102053, 3508121324, 3508124016, 3508123785, 3508123734, 3508123361, 3508123291, 3508123432, 3508123433, 3508123495, 3508123680, 3508123640, 3508123631, 3508323652, 3508323634, 3508323592, 3508323589, 3508323704, 3508323586, 3508323524, 3508323492, 3508323468, 3508323458, 3508323451, 3508323545, 3508323772, 3508323426, 3510900109, 3510920163, 3510921577, 3510921994, 3510922171, 3511920381, 3511923717, 3511923700, 3511923684, 3510922351, 3508324032, 3508124145, 3510922126]",40,2016-07,2016-07-09,0,shock
us20002wqa,1436577679700,3.1,ml,3.4,"5 km ESE of Covington, Oklahoma",reviewed,36.294,-97.523,7.2,2015-07-11 01:21:19.700,"36.294000000000004,-97.523","[3504724485, 3504724404, 3504724338, 3504724219, 3508322776, 3510323658, 3510322731, 3504724507, 3504724590, 3508324008, 3508324009, 3510324315, 3504724611, 3504724620, 3504724621, 3504724622, 3504724652, 3504724668, 3504724582, 3504724579, 3508324166, 3504724848, 3504724818, 3504724761, 3504724729, 3508324300, 3510324615]",27,2015-07,2015-07-11,0,shock
usc000tgbn,1421380699400,3.1,mb_lg,2.8,"7 km S of Guthrie, Oklahoma",reviewed,35.8155,-97.4399,6.0,2015-01-16 03:58:19.400,"35.8155,-97.4399","[3508323772, 3508323910, 3508323943, 3510900109, 3510920163, 3510921994, 3508324011, 3508323421, 3508324026, 3508323995, 3508324030, 3508324032, 3508324112, 3508324290, 3508324160, 3510922126]",16,2015-01,2015-01-16,0,shock
usc000thch,1421713547400,3.1,mb_lg,4.2,"5 km NNW of Nescatunga, Oklahoma",reviewed,36.8046,-98.1662,6.086,2015-01-20 00:25:47.400,"36.8046,-98.1662","[3505322791, 3505322796, 3505322816, 3505322815, 3505322901, 3505322836, 3505322824, 3505322073, 3500322144, 3500322132, 3500322131, 3500322108, 3500322026, 3500322023, 3500322020, 3500322012, 3500322002, 3500321995, 3500321983, 3500321976, 3500321897, 3505322928, 3505322940, 3505322963, 3505322987, 3505322923, 3505323049, 3500322186, 3500322183, 3500322177, 3500322165, 3500322163, 3500322158, 3500322193, 3500322212, 3500322228, 3500322229, 3500322418, 3500322390, 3500322386, 3500322355, 3500322318, 3500322316, 3500322308, 3500322286, 3500322247, 3500322521, 3500322504, 3500322426, 3500322409, 3500322370, 3500322524, 3500322540, 3500322551, 3500322737, 3500322722, 3500322651, 3500322560, 3500323099, 3500323033, 3500322908, 3500322903, 3500322761]",63,2015-01,2015-01-20,1,parent
us10003mmx,1444446490000,3.1,ml,3.8,"10 km NW of Perry, Oklahoma",reviewed,36.3573,-97.3745,7.955,2015-10-10 03:08:10.000,"36.3573,-97.3745","[3504724404, 3504724338, 3504724219, 3510321123, 3510322096, 3510323976, 3510323835, 3510323658, 3510324300, 3510324269, 3510322712, 3510300893, 3510300897, 3510324314, 3510324361, 3510324375, 3510324378, 3510324429, 3510324448, 3504724611, 3504724620, 3504724622, 3504724668, 3504724582, 3510324488, 3510324542, 3510324539, 3504724848, 3504724818, 3504724761, 3504724729, 3510324630, 3510324615, 3510324610]",34,2015-10,2015-10-10,0,shock
us20003lpu,1442636412700,3.1,ml,2.7,"1 km ESE of Pawnee, Oklahoma",reviewed,36.3331,-96.791,5.0,2015-09-19 04:20:12.700,"36.3331,-96.791","[3511700179, 3511704379, 3511720132, 3511701087, 3511722524, 3511723400, 3511723372, 3511722902, 3511722733, 3511722662, 3511722656, 3511722565, 3511722558, 3511723371, 3511723351, 3511923895, 3511723499, 3511723470, 3511723458, 3511723449, 3511723454, 3510324349, 3511923981, 3511924033, 3511924063, 3511723526, 3511723446, 3511723581, 3511723508, 3511723624]",30,2015-09,2015-09-19,0,shock
us20003ln7,1442620316310,3.1,mb_lg,1.0,"6 km W of Medford, Oklahoma",reviewed,36.8125,-97.8086,3.11,2015-09-18 23:51:56.310,"36.8125,-97.8086","[3505322795, 3505322791, 3505322783, 3505322764, 3505322763, 3505322796, 3505322722, 3505322799, 3505322844, 3505322820, 3505322073, 3505321839, 3505322926, 3505322928, 3505322933, 3505322947, 3505322949, 3505322959, 3505322992, 3505322996, 3505323050, 3505323061, 3505323062, 3505323068, 3505323082, 3505323084, 3505323085, 3505323115, 3505323030, 3505322892, 3505323253, 3505323252, 3505323245, 3505323209, 3505323364, 3505323220, 3505323417]",37,2015-09,2015-09-18,0,parent
us20004zjw,1455220153400,3.1,ml,2.0,"16 km SE of Waynoka, Oklahoma",reviewed,36.4791,-98.7459,7.1179999999999986,2016-02-11 19:49:13.400,"36.4791,-98.7459","[3509323212, 3515123752]",2,2016-02,2016-02-11,0,shock
us10002ne9,1436013231500,3.1,ml,2.2,"5 km SW of Deer Creek, Oklahoma",reviewed,36.7615,-97.5569,5.0,2015-07-04 12:33:51.500,"36.7615,-97.5569","[3507123002, 3507124386, 3505322783, 3505322454, 3505322687, 3505322799, 3505322820, 3505300208, 3507101855, 3505322209, 3505322933, 3505323061, 3505323062, 3505323068, 3505323084, 3505323155, 3507124558, 3507124576, 3507124593, 3505323102, 3505323177, 3505323209, 3505322665, 3505323327, 3505323322]",25,2015-07,2015-07-04,0,shock
us20002y6w,1436651529100,3.1,ml,1.0,"2 km NW of Aline, Oklahoma",reviewed,36.5264,-98.4653,5.0,2015-07-11 21:52:09.100,"36.5264,-98.4653","[3509321030, 3500322102, 3500321931, 3515121599, 3515122680, 3515123533, 3500322302, 3500322523, 3500322476, 3500322548, 3515123752, 3515123770, 3500322954, 3500322805, 3515124293]",15,2015-07,2015-07-11,0,shock
us20003klk,1442502209500,3.1,ml,2.0,"7 km WNW of Medford, Oklahoma",reviewed,36.8433,-97.8111,4.8889999999999985,2015-09-17 15:03:29.500,"36.8433,-97.8111","[3505322795, 3505322791, 3505322786, 3505322783, 3505322764, 3505322763, 3505322796, 3505322722, 3505322799, 3505322844, 3505322835, 3505322820, 3505322073, 3505321839, 3505322926, 3505322928, 3505322933, 3505322947, 3505322949, 3505322959, 3505322992, 3505322996, 3505323050, 3505323061, 3505323062, 3505323068, 3505323082, 3505323084, 3505323085, 3505323095, 3505323115, 3505322892, 3505323253, 3505323252, 3505323245, 3505323209, 3505323364, 3505323220, 3505323417]",39,2015-09,2015-09-17,0,shock
us10008twf,1495308317500,3.1,ml,2.7,"6 km SW of Shamrock, Oklahoma",reviewed,35.874,-96.64,5.542000000000002,2017-05-20 19:25:17.500,"35.874,-96.64","[3503728644, 3503728748, 3503728150, 3503736202, 3503730210, 3503720806, 3503720971, 3503720565, 3503716484, 3503716453, 3503716435, 3503723596, 3503721143, 3503721033, 3503721294, 3503722414, 3503722031, 3508122309, 3508124029, 3508123345, 3503701808, 3508101441, 3503720634, 3503729123, 3503729101, 3508124132, 3508124127, 3511923997, 3503729215, 3503729201, 3503729174]",31,2017-05,2017-05-20,0,parent
